trial,model,decision,score,altscore,rt,distance,countA,countB,maxspeed_front,maxspeed_back
ABBBAAABABAAAB,abscount,N,,,,3,8,6,0.5714285714285714,0.5714285714285714
ABBBAAABABAAAB,likelihood_ratio,N,,,,3,8,6,0.5714285714285714,0.5714285714285714
ABBBAAABABAAAB,naive_probability,B,0.75,0,2,3,8,6,0.5714285714285714,0.5714285714285714
AABAABAAABBBBB,information,A,0.67988480751028646,0.27195392300411458,7,6,7,7,0.7142857142857143,0.7142857142857143
AABAABAAABBBBB,relcount,A,0.6666666666666666,0.33333333333333337,3,6,7,7,0.7142857142857143,0.7142857142857143
AABAABAAABBBBB,abscount,N,,,,6,7,7,0.7142857142857143,0.7142857142857143
AABAABAAABBBBB,likelihood_ratio,A,1.380211241711606,0,5,6,7,7,0.7142857142857143,0.7142857142857143
AABAABAAABBBBB,naive_probability,A,0.75,0,1,6,7,7,0.7142857142857143,0.7142857142857143
AABAABAAABBBBA,information,A,0.67988480751028646,0.27195392300411458,7,7,8,6,0.7142857142857143,0.5714285714285714
AABAABAAABBBBA,relcount,A,0.6666666666666666,0.33333333333333337,3,7,8,6,0.7142857142857143,0.5714285714285714
AABAABAAABBBBA,abscount,N,,,,7,8,6,0.7142857142857143,0.5714285714285714
AABAABAAABBBBA,likelihood_ratio,A,1.380211241711606,0,5,7,8,6,0.7142857142857143,0.5714285714285714
AABAABAAABBBBA,naive_probability,A,0.75,0,1,7,8,6,0.7142857142857143,0.5714285714285714
ABAABAABBAABBB,information,A,0.67988480751028646,0.27195392300411458,7,6,7,7,0.7142857142857143,0.7142857142857143
ABAABAABBAABBB,relcount,A,0.6666666666666666,0.33333333333333337,3,6,7,7,0.7142857142857143,0.7142857142857143
ABAABAABBAABBB,abscount,N,,,,6,7,7,0.7142857142857143,0.7142857142857143
ABAABAABBAABBB,likelihood_ratio,A,1.6532125137753435,0,7,6,7,7,0.7142857142857143,0.7142857142857143
ABAABAABBAABBB,naive_probability,A,0.75,0,3,6,7,7,0.7142857142857143,0.7142857142857143
ABAABAABBAABBA,information,A,0.67988480751028646,0.27195392300411458,7,7,8,6,0.7142857142857143,0.5714285714285714
ABAABAABBAABBA,relcount,A,0.6666666666666666,0.33333333333333337,3,7,8,6,0.7142857142857143,0.5714285714285714
ABAABAABBAABBA,abscount,N,,,,7,8,6,0.7142857142857143,0.5714285714285714
ABAABAABBAABBA,likelihood_ratio,A,1.6532125137753435,0,7,7,8,6,0.7142857142857143,0.5714285714285714
ABAABAABBAABBA,naive_probability,A,0.75,0,3,7,8,6,0.7142857142857143,0.5714285714285714
AABBAAABBAABAA,information,A,0.67988480751028646,0.27195392300411458,7,6,9,5,0.7142857142857143,0.5714285714285714
AABBAAABBAABAA,relcount,A,0.6666666666666666,0.33333333333333337,3,6,9,5,0.7142857142857143,0.5714285714285714
AABBAAABBAABAA,abscount,N,,,,6,9,5,0.7142857142857143,0.5714285714285714
AABBAAABBAABAA,likelihood_ratio,A,1.3979400086720375,0,8,6,9,5,0.7142857142857143,0.5714285714285714
AABBAAABBAABAA,naive_probability,A,0.75,0,1,6,9,5,0.7142857142857143,0.5714285714285714
AAABABBBABBAAA,information,A,0.67988480751028646,0.54390784600822917,9,5,8,6,0.5714285714285714,0.5714285714285714
AAABABBBABBAAA,relcount,A,0.75,0.25,4,5,8,6,0.5714285714285714,0.5714285714285714
AAABABBBABBAAA,abscount,N,,,,5,8,6,0.5714285714285714,0.5714285714285714
AAABABBBABBAAA,likelihood_ratio,A,1.380211241711606,0,6,5,8,6,0.5714285714285714,0.5714285714285714
AAABABBBABBAAA,naive_probability,A,0.75,0,1,5,8,6,0.5714285714285714,0.5714285714285714
AAABABBBABBAAB,information,A,0.67988480751028646,0.54390784600822917,9,4,7,7,0.5714285714285714,0.5714285714285714
AAABABBBABBAAB,relcount,A,0.75,0.25,4,4,7,7,0.5714285714285714,0.5714285714285714
AAABABBBABBAAB,abscount,N,,,,4,7,7,0.5714285714285714,0.5714285714285714
AAABABBBABBAAB,likelihood_ratio,A,1.380211241711606,0,6,4,7,7,0.5714285714285714,0.5714285714285714
AAABABBBABBAAB,naive_probability,A,0.75,0,1,4,7,7,0.5714285714285714,0.5714285714285714
ABABBBBABBBBAB,information,B,0.67988480751028646,0.27195392300411458,7,5,4,10,0.7142857142857143,0.7142857142857143
ABABBBBABBBBAB,relcount,A,0.6666666666666666,0.33333333333333337,3,5,4,10,0.7142857142857143,0.7142857142857143
ABABBBBABBBBAB,abscount,B,0.7142857142857143,0.2857142857142857,14,5,4,10,0.7142857142857143,0.7142857142857143
ABABBBBABBBBAB,likelihood_ratio,B,-1.4648867983026506,0,10,5,4,10,0.7142857142857143,0.7142857142857143
ABABBBBABBBBAB,naive_probability,B,0.75,0,4,5,4,10,0.7142857142857143,0.7142857142857143
ABABBBBABBBBAA,information,B,0.67988480751028646,0.27195392300411458,7,6,5,9,0.7142857142857143,0.5714285714285714
ABABBBBABBBBAA,relcount,A,0.6666666666666666,0.33333333333333337,3,6,5,9,0.7142857142857143,0.5714285714285714
ABABBBBABBBBAA,abscount,N,,,,6,5,9,0.7142857142857143,0.5714285714285714
ABABBBBABBBBAA,likelihood_ratio,B,-1.4648867983026506,0,10,6,5,9,0.7142857142857143,0.5714285714285714
ABABBBBABBBBAA,naive_probability,B,0.75,0,4,6,5,9,0.7142857142857143,0.5714285714285714
ABBBBAABAABABB,information,B,0.67988480751028646,0.40793088450617188,8,7,6,8,0.5714285714285714,0.5714285714285714
ABBBBAABAABABB,relcount,B,0.6666666666666667,0.3333333333333333,3,7,6,8,0.5714285714285714,0.5714285714285714
ABBBBAABAABABB,abscount,N,,,,7,6,8,0.5714285714285714,0.5714285714285714
ABBBBAABAABABB,likelihood_ratio,B,-1.380211241711606,0,5,7,6,8,0.5714285714285714,0.5714285714285714
ABBBBAABAABABB,naive_probability,B,0.75,0,2,7,6,8,0.5714285714285714,0.5714285714285714
AAAABABBBAABBA,information,A,0.67988480751028646,0.13597696150205729,6,5,8,6,0.7142857142857143,0.5714285714285714
AAAABABBBAABBA,relcount,A,0.8,0.19999999999999996,5,5,8,6,0.7142857142857143,0.5714285714285714
AAAABABBBAABBA,abscount,N,,,,5,8,6,0.7142857142857143,0.5714285714285714
AAAABABBBAABBA,likelihood_ratio,A,1.301029995663981,0,6,5,8,6,0.7142857142857143,0.5714285714285714
AAAABABBBAABBA,naive_probability,A,0.75,0,1,5,8,6,0.7142857142857143,0.5714285714285714
ABBAAABBABAAAB,information,A,0.67988480751028646,0.54390784600822917,9,5,8,6,0.5714285714285714,0.5714285714285714
ABBAAABBABAAAB,relcount,B,0.6666666666666667,0.3333333333333333,3,5,8,6,0.5714285714285714,0.5714285714285714
ABBAAABBABAAAB,abscount,N,,,,5,8,6,0.5714285714285714,0.5714285714285714
ABBAAABBABAAAB,likelihood_ratio,N,,,,5,8,6,0.5714285714285714,0.5714285714285714
ABBAAABBABAAAB,naive_probability,B,0.75,0,2,5,8,6,0.5714285714285714,0.5714285714285714
ABABABBAABBBBA,information,A,0.67988480751028646,0.54390784600822917,9,5,6,8,0.5714285714285714,0.5714285714285714
ABABABBAABBBBA,relcount,A,0.6666666666666666,0.33333333333333337,3,5,6,8,0.5714285714285714,0.5714285714285714
ABABABBAABBBBA,abscount,N,,,,5,6,8,0.5714285714285714,0.5714285714285714
ABABABBAABBBBA,likelihood_ratio,N,,,,5,6,8,0.5714285714285714,0.5714285714285714
ABABABBAABBBBA,naive_probability,B,0.75,0,6,5,6,8,0.5714285714285714,0.5714285714285714
AAAABABBBAABBB,information,A,0.67988480751028646,0.13597696150205729,6,6,7,7,0.7142857142857143,0.7142857142857143
AAAABABBBAABBB,relcount,A,0.8,0.19999999999999996,5,6,7,7,0.7142857142857143,0.7142857142857143
AAAABABBBAABBB,abscount,N,,,,6,7,7,0.7142857142857143,0.7142857142857143
AAAABABBBAABBB,likelihood_ratio,A,1.301029995663981,0,6,6,7,7,0.7142857142857143,0.7142857142857143
AAAABABBBAABBB,naive_probability,A,0.75,0,1,6,7,7,0.7142857142857143,0.7142857142857143
ABBABBAAAABAAA,information,A,0.67988480751028646,0.54390784600822917,9,6,9,5,0.5714285714285714,0.8571428571428571
ABBABBAAAABAAA,relcount,B,0.6666666666666667,0.3333333333333333,3,6,9,5,0.5714285714285714,0.8571428571428571
ABBABBAAAABAAA,abscount,N,,,,6,9,5,0.5714285714285714,0.8571428571428571
ABBABBAAAABAAA,likelihood_ratio,N,,,,6,9,5,0.5714285714285714,0.8571428571428571
ABBABBAAAABAAA,naive_probability,B,0.75,0,2,6,9,5,0.5714285714285714,0.8571428571428571
ABBBABABABABAA,information,B,0.67988480751028646,0.40793088450617188,8,2,7,7,0.5714285714285714,0.5714285714285714
ABBBABABABABAA,relcount,B,0.6666666666666667,0.3333333333333333,3,2,7,7,0.5714285714285714,0.5714285714285714
ABBBABABABABAA,abscount,N,,,,2,7,7,0.5714285714285714,0.5714285714285714
ABBBABABABABAA,likelihood_ratio,B,-1.380211241711606,0,7,2,7,7,0.5714285714285714,0.5714285714285714
ABBBABABABABAA,naive_probability,B,0.75,0,2,2,7,7,0.5714285714285714,0.5714285714285714
ABBBABABABABAB,information,B,0.67988480751028646,0.40793088450617188,8,1,6,8,0.5714285714285714,0.5714285714285714
ABBBABABABABAB,relcount,B,0.6666666666666667,0.3333333333333333,3,1,6,8,0.5714285714285714,0.5714285714285714
ABBBABABABABAB,abscount,N,,,,1,6,8,0.5714285714285714,0.5714285714285714
ABBBABABABABAB,likelihood_ratio,B,-1.380211241711606,0,7,1,6,8,0.5714285714285714,0.5714285714285714
ABBBABABABABAB,naive_probability,B,0.75,0,2,1,6,8,0.5714285714285714,0.5714285714285714
ABBABBBAABAABB,information,B,0.67988480751028646,0.27195392300411458,7,7,6,8,0.7142857142857143,0.5714285714285714
ABBABBBAABAABB,relcount,B,0.6666666666666667,0.3333333333333333,3,7,6,8,0.7142857142857143,0.5714285714285714
ABBABBBAABAABB,abscount,N,,,,7,6,8,0.7142857142857143,0.5714285714285714
ABBABBBAABAABB,likelihood_ratio,B,-1.3979400086720375,0,8,7,6,8,0.7142857142857143,0.5714285714285714
ABBABBBAABAABB,naive_probability,B,0.75,0,2,7,6,8,0.7142857142857143,0.5714285714285714
AAABABBBBABBAA,information,B,0.67988480751028646,0.54390784600822917,9,6,7,7,0.5714285714285714,0.5714285714285714
AAABABBBBABBAA,relcount,A,0.75,0.25,4,6,7,7,0.5714285714285714,0.5714285714285714
AAABABBBBABBAA,abscount,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
AAABABBBBABBAA,likelihood_ratio,A,1.380211241711606,0,6,6,7,7,0.5714285714285714,0.5714285714285714
AAABABBBBABBAA,naive_probability,A,0.75,0,1,6,7,7,0.5714285714285714,0.5714285714285714
AAABABBBBABBAB,information,B,0.67988480751028646,0.54390784600822917,9,5,6,8,0.5714285714285714,0.7142857142857143
AAABABBBBABBAB,relcount,A,0.75,0.25,4,5,6,8,0.5714285714285714,0.7142857142857143
AAABABBBBABBAB,abscount,N,,,,5,6,8,0.5714285714285714,0.7142857142857143
AAABABBBBABBAB,likelihood_ratio,A,1.380211241711606,0,6,5,6,8,0.5714285714285714,0.7142857142857143
AAABABBBBABBAB,naive_probability,A,0.75,0,1,5,6,8,0.5714285714285714,0.7142857142857143
ABBABBBAABAABA,information,B,0.67988480751028646,0.27195392300411458,7,6,7,7,0.7142857142857143,0.7142857142857143
ABBABBBAABAABA,relcount,B,0.6666666666666667,0.3333333333333333,3,6,7,7,0.7142857142857143,0.7142857142857143
ABBABBBAABAABA,abscount,N,,,,6,7,7,0.7142857142857143,0.7142857142857143
ABBABBBAABAABA,likelihood_ratio,B,-1.3979400086720375,0,8,6,7,7,0.7142857142857143,0.7142857142857143
ABBABBBAABAABA,naive_probability,B,0.75,0,2,6,7,7,0.7142857142857143,0.7142857142857143
ABABAABAAAABAB,information,A,0.67988480751028646,0.40793088450617188,8,4,9,5,0.5714285714285714,0.7142857142857143
ABABAABAAAABAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,9,5,0.5714285714285714,0.7142857142857143
ABABAABAAAABAB,abscount,N,,,,4,9,5,0.5714285714285714,0.7142857142857143
ABABAABAAAABAB,likelihood_ratio,A,1.4259687322722812,0,9,4,9,5,0.5714285714285714,0.7142857142857143
ABABAABAAAABAB,naive_probability,A,0.75,0,5,4,9,5,0.5714285714285714,0.7142857142857143
ABAAAAAABBBBBA,information,A,0.67988480751028646,0.13597696150205729,6,7,8,6,0.8571428571428571,0.7142857142857143
ABAAAAAABBBBBA,relcount,A,0.6666666666666666,0.33333333333333337,3,7,8,6,0.8571428571428571,0.7142857142857143
ABAAAAAABBBBBA,abscount,N,,,,7,8,6,0.8571428571428571,0.7142857142857143
ABAAAAAABBBBBA,likelihood_ratio,A,1.380211241711606,0,5,7,8,6,0.8571428571428571,0.7142857142857143
ABAAAAAABBBBBA,naive_probability,A,0.75,0,3,7,8,6,0.8571428571428571,0.7142857142857143
AABAAAAAABBBBA,information,A,0.67988480751028646,0.13597696150205729,6,6,9,5,0.8571428571428571,0.5714285714285714
AABAAAAAABBBBA,relcount,A,0.6666666666666666,0.33333333333333337,3,6,9,5,0.8571428571428571,0.5714285714285714
AABAAAAAABBBBA,abscount,N,,,,6,9,5,0.8571428571428571,0.5714285714285714
AABAAAAAABBBBA,likelihood_ratio,A,1.380211241711606,0,5,6,9,5,0.8571428571428571,0.5714285714285714
AABAAAAAABBBBA,naive_probability,A,0.75,0,1,6,9,5,0.8571428571428571,0.5714285714285714
ABBBBABAAABAAA,information,B,0.67988480751028646,0.27195392300411458,7,5,8,6,0.7142857142857143,0.8571428571428571
ABBBBABAAABAAA,relcount,B,0.6666666666666667,0.3333333333333333,3,5,8,6,0.7142857142857143,0.8571428571428571
ABBBBABAAABAAA,abscount,N,,,,5,8,6,0.7142857142857143,0.8571428571428571
ABBBBABAAABAAA,likelihood_ratio,B,-1.380211241711606,0,5,5,8,6,0.7142857142857143,0.8571428571428571
ABBBBABAAABAAA,naive_probability,B,0.75,0,2,5,8,6,0.7142857142857143,0.8571428571428571
AABAAAAAABBBBB,information,A,0.67988480751028646,0.13597696150205729,6,7,8,6,0.8571428571428571,0.7142857142857143
AABAAAAAABBBBB,relcount,A,0.6666666666666666,0.33333333333333337,3,7,8,6,0.8571428571428571,0.7142857142857143
AABAAAAAABBBBB,abscount,N,,,,7,8,6,0.8571428571428571,0.7142857142857143
AABAAAAAABBBBB,likelihood_ratio,A,1.380211241711606,0,5,7,8,6,0.8571428571428571,0.7142857142857143
AABAAAAAABBBBB,naive_probability,A,0.75,0,1,7,8,6,0.8571428571428571,0.7142857142857143
AABABABABAAABB,information,A,0.67988480751028646,0.40793088450617188,8,3,8,6,0.5714285714285714,0.5714285714285714
AABABABABAAABB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,8,6,0.5714285714285714,0.5714285714285714
AABABABABAAABB,abscount,N,,,,3,8,6,0.5714285714285714,0.5714285714285714
AABABABABAAABB,likelihood_ratio,A,1.380211241711606,0,7,3,8,6,0.5714285714285714,0.5714285714285714
AABABABABAAABB,naive_probability,A,0.75,0,1,3,8,6,0.5714285714285714,0.5714285714285714
ABBBBABAAABAAB,information,B,0.67988480751028646,0.27195392300411458,7,6,7,7,0.7142857142857143,0.7142857142857143
ABBBBABAAABAAB,relcount,B,0.6666666666666667,0.3333333333333333,3,6,7,7,0.7142857142857143,0.7142857142857143
ABBBBABAAABAAB,abscount,N,,,,6,7,7,0.7142857142857143,0.7142857142857143
ABBBBABAAABAAB,likelihood_ratio,B,-1.380211241711606,0,5,6,7,7,0.7142857142857143,0.7142857142857143
ABBBBABAAABAAB,naive_probability,B,0.75,0,2,6,7,7,0.7142857142857143,0.7142857142857143
AAABABAAAABABA,information,A,0.67988480751028646,0.27195392300411458,7,7,10,4,0.7142857142857143,0.7142857142857143
AAABABAAAABABA,relcount,A,0.75,0.25,4,7,10,4,0.7142857142857143,0.7142857142857143
AAABABAAAABABA,abscount,A,0.7142857142857143,0.2857142857142857,14,7,10,4,0.7142857142857143,0.7142857142857143
AAABABAAAABABA,likelihood_ratio,A,1.380211241711606,0,6,7,10,4,0.7142857142857143,0.7142857142857143
AAABABAAAABABA,naive_probability,A,0.75,0,1,7,10,4,0.7142857142857143,0.7142857142857143
AAABABAAAABABB,information,A,0.67988480751028646,0.27195392300411458,7,6,9,5,0.7142857142857143,0.5714285714285714
AAABABAAAABABB,relcount,A,0.75,0.25,4,6,9,5,0.7142857142857143,0.5714285714285714
AAABABAAAABABB,abscount,N,,,,6,9,5,0.7142857142857143,0.5714285714285714
AAABABAAAABABB,likelihood_ratio,A,1.380211241711606,0,6,6,9,5,0.7142857142857143,0.5714285714285714
AAABABAAAABABB,naive_probability,A,0.75,0,1,6,9,5,0.7142857142857143,0.5714285714285714
AABAABBAABAAAA,information,A,0.67988480751028646,0.40793088450617188,8,7,10,4,0.5714285714285714,0.8571428571428571
AABAABBAABAAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,7,10,4,0.5714285714285714,0.8571428571428571
AABAABBAABAAAA,abscount,A,0.7142857142857143,0.2857142857142857,14,7,10,4,0.5714285714285714,0.8571428571428571
AABAABBAABAAAA,likelihood_ratio,A,1.380211241711606,0,5,7,10,4,0.5714285714285714,0.8571428571428571
AABAABBAABAAAA,naive_probability,A,0.75,0,1,7,10,4,0.5714285714285714,0.8571428571428571
AABAABBAABAAAB,information,A,0.67988480751028646,0.40793088450617188,8,6,9,5,0.5714285714285714,0.7142857142857143
AABAABBAABAAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,6,9,5,0.5714285714285714,0.7142857142857143
AABAABBAABAAAB,abscount,N,,,,6,9,5,0.5714285714285714,0.7142857142857143
AABAABBAABAAAB,likelihood_ratio,A,1.380211241711606,0,5,6,9,5,0.5714285714285714,0.7142857142857143
AABAABBAABAAAB,naive_probability,A,0.75,0,1,6,9,5,0.5714285714285714,0.7142857142857143
ABBBBBBBBBAAAB,information,B,0.67988480751028646,0.13597696150205729,6,5,4,10,0.8571428571428571,0.5714285714285714
ABBBBBBBBBAAAB,relcount,B,0.6666666666666667,0.3333333333333333,3,5,4,10,0.8571428571428571,0.5714285714285714
ABBBBBBBBBAAAB,abscount,B,0.7142857142857143,0.2857142857142857,14,5,4,10,0.8571428571428571,0.5714285714285714
ABBBBBBBBBAAAB,likelihood_ratio,B,-1.380211241711606,0,5,5,4,10,0.8571428571428571,0.5714285714285714
ABBBBBBBBBAAAB,naive_probability,B,0.75,0,2,5,4,10,0.8571428571428571,0.5714285714285714
ABABBAAABBABAA,information,A,0.67988480751028646,0.40793088450617188,8,5,8,6,0.5714285714285714,0.5714285714285714
ABABBAAABBABAA,relcount,A,0.6666666666666666,0.33333333333333337,3,5,8,6,0.5714285714285714,0.5714285714285714
ABABBAAABBABAA,abscount,N,,,,5,8,6,0.5714285714285714,0.5714285714285714
ABABBAAABBABAA,likelihood_ratio,N,,,,5,8,6,0.5714285714285714,0.5714285714285714
ABABBAAABBABAA,naive_probability,B,0.75,0,4,5,8,6,0.5714285714285714,0.5714285714285714
ABBBBBBBBBAAAA,information,B,0.67988480751028646,0.13597696150205729,6,6,5,9,0.8571428571428571,0.5714285714285714
ABBBBBBBBBAAAA,relcount,B,0.6666666666666667,0.3333333333333333,3,6,5,9,0.8571428571428571,0.5714285714285714
ABBBBBBBBBAAAA,abscount,N,,,,6,5,9,0.8571428571428571,0.5714285714285714
ABBBBBBBBBAAAA,likelihood_ratio,B,-1.380211241711606,0,5,6,5,9,0.8571428571428571,0.5714285714285714
ABBBBBBBBBAAAA,naive_probability,B,0.75,0,2,6,5,9,0.8571428571428571,0.5714285714285714
AAAAABAABBBBBB,information,A,0.67988480751028646,0.0,5,6,7,7,0.8571428571428571,0.8571428571428571
AAAAABAABBBBBB,relcount,A,0.8333333333333334,0.16666666666666663,6,6,7,7,0.8571428571428571,0.8571428571428571
AAAAABAABBBBBB,abscount,N,,,,6,7,7,0.8571428571428571,0.8571428571428571
AAAAABAABBBBBB,likelihood_ratio,A,1.4771212547196622,0,7,6,7,7,0.8571428571428571,0.8571428571428571
AAAAABAABBBBBB,naive_probability,A,0.75,0,1,6,7,7,0.8571428571428571,0.8571428571428571
AAAAABAABBBBBA,information,A,0.67988480751028646,0.0,5,7,8,6,0.8571428571428571,0.7142857142857143
AAAAABAABBBBBA,relcount,A,0.8333333333333334,0.16666666666666663,6,7,8,6,0.8571428571428571,0.7142857142857143
AAAAABAABBBBBA,abscount,N,,,,7,8,6,0.8571428571428571,0.7142857142857143
AAAAABAABBBBBA,likelihood_ratio,A,1.4771212547196622,0,7,7,8,6,0.8571428571428571,0.7142857142857143
AAAAABAABBBBBA,naive_probability,A,0.75,0,1,7,8,6,0.8571428571428571,0.7142857142857143
AAAAABBAABABAB,information,A,0.67988480751028646,0.0,5,4,9,5,0.7142857142857143,0.5714285714285714
AAAAABBAABABAB,relcount,A,0.8333333333333334,0.16666666666666663,6,4,9,5,0.7142857142857143,0.5714285714285714
AAAAABBAABABAB,abscount,N,,,,4,9,5,0.7142857142857143,0.5714285714285714
AAAAABBAABABAB,likelihood_ratio,A,1.5740312677277186,0,8,4,9,5,0.7142857142857143,0.5714285714285714
AAAAABBAABABAB,naive_probability,A,0.75,0,1,4,9,5,0.7142857142857143,0.5714285714285714
AAAAABBAABABAA,information,A,0.67988480751028646,0.0,5,5,10,4,0.7142857142857143,0.7142857142857143
AAAAABBAABABAA,relcount,A,0.8333333333333334,0.16666666666666663,6,5,10,4,0.7142857142857143,0.7142857142857143
AAAAABBAABABAA,abscount,A,0.7142857142857143,0.2857142857142857,14,5,10,4,0.7142857142857143,0.7142857142857143
AAAAABBAABABAA,likelihood_ratio,A,1.5740312677277186,0,8,5,10,4,0.7142857142857143,0.7142857142857143
AAAAABBAABABAA,naive_probability,A,0.75,0,1,5,10,4,0.7142857142857143,0.7142857142857143
ABAABBAABAAAAB,information,A,0.67988480751028646,0.40793088450617188,8,6,9,5,0.5714285714285714,0.7142857142857143
ABAABBAABAAAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,6,9,5,0.5714285714285714,0.7142857142857143
ABAABBAABAAAAB,abscount,N,,,,6,9,5,0.5714285714285714,0.7142857142857143
ABAABBAABAAAAB,likelihood_ratio,A,1.301029995663981,0,8,6,9,5,0.5714285714285714,0.7142857142857143
ABAABBAABAAAAB,naive_probability,A,0.75,0,3,6,9,5,0.5714285714285714,0.7142857142857143
ABBBABBAAAABAB,information,B,0.67988480751028646,0.27195392300411458,7,4,7,7,0.7142857142857143,0.7142857142857143
ABBBABBAAAABAB,relcount,B,0.6666666666666667,0.3333333333333333,3,4,7,7,0.7142857142857143,0.7142857142857143
ABBBABBAAAABAB,abscount,N,,,,4,7,7,0.7142857142857143,0.7142857142857143
ABBBABBAAAABAB,likelihood_ratio,B,-1.6532125137753435,0,7,4,7,7,0.7142857142857143,0.7142857142857143
ABBBABBAAAABAB,naive_probability,B,0.75,0,2,4,7,7,0.7142857142857143,0.7142857142857143
AAAABABABAABAB,information,A,0.67988480751028646,0.13597696150205729,6,6,9,5,0.7142857142857143,0.5714285714285714
AAAABABABAABAB,relcount,A,0.8,0.19999999999999996,5,6,9,5,0.7142857142857143,0.5714285714285714
AAAABABABAABAB,abscount,N,,,,6,9,5,0.7142857142857143,0.5714285714285714
AAAABABABAABAB,likelihood_ratio,A,1.301029995663981,0,6,6,9,5,0.7142857142857143,0.5714285714285714
AAAABABABAABAB,naive_probability,A,0.75,0,1,6,9,5,0.7142857142857143,0.5714285714285714
AAAABABABAABAA,information,A,0.67988480751028646,0.13597696150205729,6,5,10,4,0.7142857142857143,0.7142857142857143
AAAABABABAABAA,relcount,A,0.8,0.19999999999999996,5,5,10,4,0.7142857142857143,0.7142857142857143
AAAABABABAABAA,abscount,A,0.7142857142857143,0.2857142857142857,14,5,10,4,0.7142857142857143,0.7142857142857143
AAAABABABAABAA,likelihood_ratio,A,1.301029995663981,0,6,5,10,4,0.7142857142857143,0.7142857142857143
AAAABABABAABAA,naive_probability,A,0.75,0,1,5,10,4,0.7142857142857143,0.7142857142857143
AABAAABBAAAAAB,information,A,0.67988480751028646,0.13597696150205729,6,7,10,4,0.7142857142857143,0.7142857142857143
AABAAABBAAAAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,7,10,4,0.7142857142857143,0.7142857142857143
AABAAABBAAAAAB,abscount,A,0.7142857142857143,0.21428571428571427,13,7,10,4,0.7142857142857143,0.7142857142857143
AABAAABBAAAAAB,likelihood_ratio,A,1.380211241711606,0,5,7,10,4,0.7142857142857143,0.7142857142857143
AABAAABBAAAAAB,naive_probability,A,0.75,0,1,7,10,4,0.7142857142857143,0.7142857142857143
ABBBBBBBBBBBAA,information,B,0.67988480751028646,0.13597696150205729,6,6,3,11,0.8571428571428571,0.7142857142857143
ABBBBBBBBBBBAA,relcount,B,0.6666666666666667,0.3333333333333333,3,6,3,11,0.8571428571428571,0.7142857142857143
ABBBBBBBBBBBAA,abscount,B,0.7142857142857143,0.07142857142857142,11,6,3,11,0.8571428571428571,0.7142857142857143
ABBBBBBBBBBBAA,likelihood_ratio,B,-1.380211241711606,0,5,6,3,11,0.8571428571428571,0.7142857142857143
ABBBBBBBBBBBAA,naive_probability,B,0.75,0,2,6,3,11,0.8571428571428571,0.7142857142857143
ABBBBBBBBBBBAB,information,B,0.67988480751028646,0.13597696150205729,6,5,2,12,0.8571428571428571,0.8571428571428571
ABBBBBBBBBBBAB,relcount,B,0.6666666666666667,0.3333333333333333,3,5,2,12,0.8571428571428571,0.8571428571428571
ABBBBBBBBBBBAB,abscount,B,0.7142857142857143,0.07142857142857142,11,5,2,12,0.8571428571428571,0.8571428571428571
ABBBBBBBBBBBAB,likelihood_ratio,B,-1.380211241711606,0,5,5,2,12,0.8571428571428571,0.8571428571428571
ABBBBBBBBBBBAB,naive_probability,B,0.75,0,2,5,2,12,0.8571428571428571,0.8571428571428571
ABBAAABBABAAAA,information,A,0.67988480751028646,0.54390784600822917,9,6,9,5,0.5714285714285714,0.7142857142857143
ABBAAABBABAAAA,relcount,B,0.6666666666666667,0.3333333333333333,3,6,9,5,0.5714285714285714,0.7142857142857143
ABBAAABBABAAAA,abscount,N,,,,6,9,5,0.5714285714285714,0.7142857142857143
ABBAAABBABAAAA,likelihood_ratio,N,,,,6,9,5,0.5714285714285714,0.7142857142857143
ABBAAABBABAAAA,naive_probability,B,0.75,0,2,6,9,5,0.5714285714285714,0.7142857142857143
AABAABBBABAABB,information,A,0.67988480751028646,0.54390784600822917,9,6,7,7,0.5714285714285714,0.5714285714285714
AABAABBBABAABB,relcount,A,0.6666666666666666,0.33333333333333337,3,6,7,7,0.5714285714285714,0.5714285714285714
AABAABBBABAABB,abscount,N,,,,6,7,7,0.5714285714285714,0.5714285714285714
AABAABBBABAABB,likelihood_ratio,A,1.380211241711606,0,5,6,7,7,0.5714285714285714,0.5714285714285714
AABAABBBABAABB,naive_probability,A,0.75,0,1,6,7,7,0.5714285714285714,0.5714285714285714
ABAAABBBABAAAB,information,A,0.67988480751028646,0.54390784600822917,9,3,8,6,0.5714285714285714,0.5714285714285714
ABAAABBBABAAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,8,6,0.5714285714285714,0.5714285714285714
ABAAABBBABAAAB,abscount,N,,,,3,8,6,0.5714285714285714,0.5714285714285714
ABAAABBBABAAAB,likelihood_ratio,A,1.380211241711606,0,5,3,8,6,0.5714285714285714,0.5714285714285714
ABAAABBBABAAAB,naive_probability,A,0.75,0,3,3,8,6,0.5714285714285714,0.5714285714285714
